Project_name,File,github_path,label
Fastjson,/home/gzhao/performance_bug_prediction/github_data_collection/projects/fastjson/src/main/java/com/alibaba/fastjson/util/AntiCollisionHashMap.java,src/main/java/com/alibaba/fastjson/util/AntiCollisionHashMap.java,0
Jenetics,/home/gzhao/performance_bug_prediction/github_data_collection/projects/jenetics/jenetics.ext/src/main/java/io/jenetics/ext/moea/SimpleDoubleVec.java,jenetics.ext/src/main/java/io/jenetics/ext/moea/SimpleDoubleVec.java,0
Matsim-libs,/home/gzhao/performance_bug_prediction/github_data_collection/projects/matsim-libs/contribs/vsp/src/main/java/playground/vsp/andreas/mzilske/osm/JOSMTolerantFastXMLParser.java,contribs/vsp/src/main/java/playground/vsp/andreas/mzilske/osm/JOSMTolerantFastXMLParser.java,0
Matsim-libs,/home/gzhao/performance_bug_prediction/github_data_collection/projects/matsim-libs/contribs/dvrp/src/main/java/org/matsim/contrib/dvrp/passenger/PassengerDroppedOffEventHandler.java,contribs/dvrp/src/main/java/org/matsim/contrib/dvrp/passenger/PassengerDroppedOffEventHandler.java,0
Vespa,/home/gzhao/performance_bug_prediction/github_data_collection/projects/vespa/config-model/src/main/java/com/yahoo/vespa/model/builder/xml/dom/chains/GenericChainedComponentModelBuilder.java,config-model/src/main/java/com/yahoo/vespa/model/builder/xml/dom/chains/GenericChainedComponentModelBuilder.java,0
cassandra,/home/gzhao/performance_bug_prediction/github_data_collection/projects/stratio-cassandra/src/java/org/apache/cassandra/db/marshal/UTF8Type.java,src/java/org/apache/cassandra/db/marshal/UTF8Type.java,0
Elasticsearch,/home/gzhao/performance_bug_prediction/github_data_collection/projects/elasticsearch/server/src/main/java/org/elasticsearch/action/bulk/BulkRequestBuilder.java,server/src/main/java/org/elasticsearch/action/bulk/BulkRequestBuilder.java,0
Dbeaver,/home/gzhao/performance_bug_prediction/github_data_collection/projects/dbeaver/plugins/org.jkiss.dbeaver.ext.db2/src/org/jkiss/dbeaver/ext/db2/model/dict/DB2TableColumnGenerated.java,plugins/org.jkiss.dbeaver.ext.db2/src/org/jkiss/dbeaver/ext/db2/model/dict/DB2TableColumnGenerated.java,0
Hapi-fhir,/home/gzhao/performance_bug_prediction/github_data_collection/projects/hapi-fhir/hapi-fhir-base/src/main/java/ca/uhn/fhir/util/ClasspathUtil.java,hapi-fhir-base/src/main/java/ca/uhn/fhir/util/ClasspathUtil.java,0
Openolat,/home/gzhao/performance_bug_prediction/github_data_collection/projects/openolat/src/main/java/org/olat/course/nodes/IQSELFCourseNode.java,/src/main/java/org/olat/course/nodes/IQSELFCourseNode.java,0
Bisq,/home/gzhao/performance_bug_prediction/github_data_collection/projects/bisq/assets/src/main/java/bisq/asset/AddressValidator.java,assets/src/main/java/bisq/asset/AddressValidator.java,0
Structr,/home/gzhao/performance_bug_prediction/github_data_collection/projects/structr/structr-modules/structr-file-access-module/src/main/java/org/structr/files/ssh/shell/AbstractShellCommand.java,structr-modules/structr-file-access-module/src/main/java/org/structr/files/ssh/shell/AbstractShellCommand.java,0
Spring-framework,/home/gzhao/performance_bug_prediction/github_data_collection/projects/spring-framework/spring-messaging/src/main/java/org/springframework/messaging/support/InterceptableChannel.java,spring-messaging/src/main/java/org/springframework/messaging/support/InterceptableChannel.java,0
Snow-owl,/home/gzhao/performance_bug_prediction/github_data_collection/projects/snow-owl/core/com.b2international.snowowl.core/src/com/b2international/snowowl/core/commit/CommitInfoConverter.java,core/com.b2international.snowowl.core/src/com/b2international/snowowl/core/commit/CommitInfoConverter.java,0
Openl-tablets,/home/gzhao/performance_bug_prediction/github_data_collection/projects/openl-tablets/Util/openl-excel-builder/src/org/openl/rules/excel/builder/export/DatatypeTableExporter.java,Util/openl-excel-builder/src/org/openl/rules/excel/builder/export/DatatypeTableExporter.java,0
Elasticsearch,/home/gzhao/performance_bug_prediction/github_data_collection/projects/elasticsearch/server/src/main/java/org/elasticsearch/search/aggregations/bucket/missing/MissingAggregatorFactory.java,server/src/main/java/org/elasticsearch/search/aggregations/bucket/missing/MissingAggregatorFactory.java,1
Vespa,/home/gzhao/performance_bug_prediction/github_data_collection/projects/vespa/container-core/src/main/java/com/yahoo/container/handler/threadpool/ThreadPoolMetric.java,container-core/src/main/java/com/yahoo/container/handler/threadpool/ThreadPoolMetric.java,0
Openolat,/home/gzhao/performance_bug_prediction/github_data_collection/projects/openolat/src/main/java/org/olat/search/service/indexer/repository/course/FOCourseNodeIndexer.java,/src/main/java/org/olat/search/service/indexer/repository/course/FOCourseNodeIndexer.java,0
Hapi-fhir,/home/gzhao/performance_bug_prediction/github_data_collection/projects/hapi-fhir/hapi-fhir-server/src/main/java/ca/uhn/fhir/rest/server/interceptor/auth/AuthorizationInterceptor.java,hapi-fhir-server/src/main/java/ca/uhn/fhir/rest/server/interceptor/auth/AuthorizationInterceptor.java,0
Gradle,/home/gzhao/performance_bug_prediction/github_data_collection/projects/gradle/subprojects/tooling-native/src/main/java/org/gradle/language/cpp/internal/tooling/DefaultCppComponentModel.java,subprojects/tooling-native/src/main/java/org/gradle/language/cpp/internal/tooling/DefaultCppComponentModel.java,0
BoofCV,/home/gzhao/performance_bug_prediction/github_data_collection/projects/BoofCV/examples/src/main/java/boofcv/examples/geometry/ExampleVideoStabilization.java,examples/src/main/java/boofcv/examples/geometry/ExampleVideoStabilization.java,0
Miso-lims,/home/gzhao/performance_bug_prediction/github_data_collection/projects/miso-lims/core/src/main/java/uk/ac/bbsrc/tgac/miso/core/service/BarcodableReferenceService.java,core/src/main/java/uk/ac/bbsrc/tgac/miso/core/service/BarcodableReferenceService.java,0
Dataverse,/home/gzhao/performance_bug_prediction/github_data_collection/projects/dataverse/src/main/java/edu/harvard/iq/dataverse/harvest/client/HarvestTimerInfo.java,src/main/java/edu/harvard/iq/dataverse/harvest/client/HarvestTimerInfo.java,0
Dcache,/home/gzhao/performance_bug_prediction/github_data_collection/projects/dcache/modules/dcache-info/src/main/java/org/dcache/services/info/base/guides/VisitEverythingStateGuide.java,modules/dcache-info/src/main/java/org/dcache/services/info/base/guides/VisitEverythingStateGuide.java,0
OpenTripPlanner,/home/gzhao/performance_bug_prediction/github_data_collection/projects/OpenTripPlanner/src/main/java/org/opentripplanner/netex/loader/NetexXmlParser.java,src/main/java/org/opentripplanner/netex/loader/NetexXmlParser.java,0
nextprot-api,/home/gzhao/performance_bug_prediction/github_data_collection/projects/nextprot-api/commons/src/main/java/org/nextprot/api/commons/utils/SpringApplicationContext.java,commons/src/main/java/org/nextprot/api/commons/utils/SpringApplicationContext.java,0
Openolat,/home/gzhao/performance_bug_prediction/github_data_collection/projects/openolat/src/main/java/org/olat/commons/info/portlet/InfoMessagePortletRunController.java,/src/main/java/org/olat/commons/info/portlet/InfoMessagePortletRunController.java,0
Gradle,/home/gzhao/performance_bug_prediction/github_data_collection/projects/gradle/subprojects/language-native/src/main/java/org/gradle/language/assembler/plugins/AssemblerPlugin.java,subprojects/language-native/src/main/java/org/gradle/language/assembler/plugins/AssemblerPlugin.java,0
Openolat,/home/gzhao/performance_bug_prediction/github_data_collection/projects/openolat/src/main/java/org/olat/ims/qti21/model/DigitalSignatureOptions.java,/src/main/java/org/olat/ims/qti21/model/DigitalSignatureOptions.java,0
Gradle,/home/gzhao/performance_bug_prediction/github_data_collection/projects/gradle/subprojects/tooling-api/src/main/java/org/gradle/tooling/model/ExternalDependency.java,subprojects/tooling-api/src/main/java/org/gradle/tooling/model/ExternalDependency.java,0
BoofCV,/home/gzhao/performance_bug_prediction/github_data_collection/projects/BoofCV/main/boofcv-ip/src/main/java/boofcv/core/image/border/FactoryImageBorder.java,main/boofcv-ip/src/main/java/boofcv/core/image/border/FactoryImageBorder.java,0
Openolat,/home/gzhao/performance_bug_prediction/github_data_collection/projects/openolat/src/main/java/org/olat/core/id/context/HistoryPoint.java,/src/main/java/org/olat/core/id/context/HistoryPoint.java,0
Presto,/home/gzhao/performance_bug_prediction/github_data_collection/projects/presto/presto-parser/src/main/java/com/facebook/presto/sql/tree/IsNotNullPredicate.java,presto-parser/src/main/java/com/facebook/presto/sql/tree/IsNotNullPredicate.java,0
Elasticsearch,/home/gzhao/performance_bug_prediction/github_data_collection/projects/elasticsearch/server/src/main/java/org/elasticsearch/client/ElasticsearchClient.java,server/src/main/java/org/elasticsearch/client/ElasticsearchClient.java,0
Bazel,/home/gzhao/performance_bug_prediction/github_data_collection/projects/bazel/src/main/java/com/google/devtools/build/lib/skyframe/AbstractChainUniquenessFunction.java,src/main/java/com/google/devtools/build/lib/skyframe/AbstractChainUniquenessFunction.java,0
Dcache,/home/gzhao/performance_bug_prediction/github_data_collection/projects/dcache/modules/dcache/src/main/java/org/dcache/pool/repository/ReplicaState.java,modules/dcache/src/main/java/org/dcache/pool/repository/ReplicaState.java,0
Presto,/home/gzhao/performance_bug_prediction/github_data_collection/projects/presto/presto-raptor/src/main/java/com/facebook/presto/raptor/RaptorModule.java,presto-raptor/src/main/java/com/facebook/presto/raptor/RaptorModule.java,0
Autopsy,/home/gzhao/performance_bug_prediction/github_data_collection/projects/autopsy/Core/src/org/sleuthkit/autopsy/modules/filetypeid/CustomFileTypesManager.java,Core/src/org/sleuthkit/autopsy/modules/filetypeid/CustomFileTypesManager.java,0
Openolat,/home/gzhao/performance_bug_prediction/github_data_collection/projects/openolat/src/main/java/org/olat/repository/RepositoryEntry.java,/src/main/java/org/olat/repository/RepositoryEntry.java,0
Elasticsearch,/home/gzhao/performance_bug_prediction/github_data_collection/projects/elasticsearch/server/src/main/java/org/elasticsearch/common/io/stream/StreamOutput.java,server/src/main/java/org/elasticsearch/common/io/stream/StreamOutput.java,0
Spring-integration,/home/gzhao/performance_bug_prediction/github_data_collection/projects/spring-integration/spring-integration-core/src/main/java/org/springframework/integration/selector/UnexpiredMessageSelector.java,spring-integration-core/src/main/java/org/springframework/integration/selector/UnexpiredMessageSelector.java,0
Matsim-libs,/home/gzhao/performance_bug_prediction/github_data_collection/projects/matsim-libs/contribs/dvrp/src/main/java/org/matsim/contrib/dvrp/run/MultiModals.java,contribs/dvrp/src/main/java/org/matsim/contrib/dvrp/run/MultiModals.java,0
Scheduling,/home/gzhao/performance_bug_prediction/github_data_collection/projects/scheduling/rm/rm-client/src/main/java/org/ow2/proactive/resourcemanager/utils/TargetType.java,rm/rm-client/src/main/java/org/ow2/proactive/resourcemanager/utils/TargetType.java,0
Matsim-libs,/home/gzhao/performance_bug_prediction/github_data_collection/projects/matsim-libs/contribs/vsp/src/main/java/playground/vsp/analysis/modules/stuckAgents/GetStuckEventsAndPlans.java,contribs/vsp/src/main/java/playground/vsp/analysis/modules/stuckAgents/GetStuckEventsAndPlans.java,0
Spring-framework,/home/gzhao/performance_bug_prediction/github_data_collection/projects/spring-framework/spring-beans/src/main/java/org/springframework/beans/BeanUtils.java,spring-beans/src/main/java/org/springframework/beans/BeanUtils.java,0
Vespa,/home/gzhao/performance_bug_prediction/github_data_collection/projects/vespa/config-model/src/main/java/com/yahoo/searchdefinition/processing/MatchPhaseSettingsValidator.java,config-model/src/main/java/com/yahoo/searchdefinition/processing/MatchPhaseSettingsValidator.java,0
Dbeaver,/home/gzhao/performance_bug_prediction/github_data_collection/projects/dbeaver/plugins/org.jkiss.dbeaver.model/src/org/jkiss/dbeaver/model/connection/DBPNativeClientLocation.java,plugins/org.jkiss.dbeaver.model/src/org/jkiss/dbeaver/model/connection/DBPNativeClientLocation.java,0
Skywalking,/home/gzhao/performance_bug_prediction/github_data_collection/projects/skywalking/oap-server/server-receiver-plugin/envoy-metrics-receiver-plugin/src/main/java/org/apache/skywalking/oap/server/receiver/envoy/EnvoyMetricReceiverProvider.java,oap-server/server-receiver-plugin/envoy-metrics-receiver-plugin/src/main/java/org/apache/skywalking/oap/server/receiver/envoy/EnvoyMetricReceiverProvider.java,0
Elasticsearch,/home/gzhao/performance_bug_prediction/github_data_collection/projects/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/watcher/actions/throttler/ActionThrottler.java,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/watcher/actions/throttler/ActionThrottler.java,0
Gradle,/home/gzhao/performance_bug_prediction/github_data_collection/projects/gradle/subprojects/core-api/src/main/java/org/gradle/api/attributes/AttributeContainer.java,subprojects/core-api/src/main/java/org/gradle/api/attributes/AttributeContainer.java,0
Alluxio,/home/gzhao/performance_bug_prediction/github_data_collection/projects/alluxio/core/server/common/src/main/java/alluxio/master/journal/raft/JournalStateMachine.java,core/server/common/src/main/java/alluxio/master/journal/raft/JournalStateMachine.java,0
Ihmc-open-robotics-software,/home/gzhao/performance_bug_prediction/github_data_collection/projects/ihmc-open-robotics-software/atlas/src/main/java/us/ihmc/atlas/parameters/AtlasLegConfigurationParameters.java,atlas/src/main/java/us/ihmc/atlas/parameters/AtlasLegConfigurationParameters.java,0
Gradle,/home/gzhao/performance_bug_prediction/github_data_collection/projects/gradle/subprojects/logging/src/main/java/org/gradle/internal/logging/console/ThrottlingOutputEventListener.java,subprojects/logging/src/main/java/org/gradle/internal/logging/console/ThrottlingOutputEventListener.java,0
Miso-lims,/home/gzhao/performance_bug_prediction/github_data_collection/projects/miso-lims/miso-dto/src/main/java/uk/ac/bbsrc/tgac/miso/dto/StorageLocationMapDto.java,miso-dto/src/main/java/uk/ac/bbsrc/tgac/miso/dto/StorageLocationMapDto.java,0
WorldGrower,/home/gzhao/performance_bug_prediction/github_data_collection/projects/WorldGrower/src/org/worldgrower/goal/WeaveryGoal.java,src/org/worldgrower/goal/WeaveryGoal.java,0
Openolat,/home/gzhao/performance_bug_prediction/github_data_collection/projects/openolat/src/main/java/org/olat/core/gui/components/Container.java,/src/main/java/org/olat/core/gui/components/Container.java,0
Crate,/home/gzhao/performance_bug_prediction/github_data_collection/projects/crate/server/src/main/java/io/crate/execution/engine/aggregation/AggregateCollector.java,server/src/main/java/io/crate/execution/engine/aggregation/AggregateCollector.java,0
OpenTripPlanner,/home/gzhao/performance_bug_prediction/github_data_collection/projects/OpenTripPlanner/src/main/java/org/opentripplanner/transit/raptor/rangeraptor/standard/stoparrivals/view/StopsCursor.java,src/main/java/org/opentripplanner/transit/raptor/rangeraptor/standard/stoparrivals/view/StopsCursor.java,0
Matsim-libs,/home/gzhao/performance_bug_prediction/github_data_collection/projects/matsim-libs/contribs/carsharing/src/main/java/org/matsim/contrib/carsharing/manager/routers/RouterUtils.java,contribs/carsharing/src/main/java/org/matsim/contrib/carsharing/manager/routers/RouterUtils.java,0
XChange,/home/gzhao/performance_bug_prediction/github_data_collection/projects/XChange/xchange-cexio/src/main/java/org/knowm/xchange/cexio/dto/trade/CexioOpenPosition.java,xchange-cexio/src/main/java/org/knowm/xchange/cexio/dto/trade/CexioOpenPosition.java,0
Vespa,/home/gzhao/performance_bug_prediction/github_data_collection/projects/vespa/container-disc/src/main/java/com/yahoo/container/jdisc/ContainerThreadFactory.java,container-disc/src/main/java/com/yahoo/container/jdisc/ContainerThreadFactory.java,0
Autopsy,/home/gzhao/performance_bug_prediction/github_data_collection/projects/autopsy/Core/src/org/sleuthkit/autopsy/rejview/RejTreeValueNode.java,Core/src/org/sleuthkit/autopsy/rejview/RejTreeValueNode.java,0
Elasticsearch,/home/gzhao/performance_bug_prediction/github_data_collection/projects/elasticsearch/modules/rank-eval/src/main/java/org/elasticsearch/index/rankeval/MeanReciprocalRank.java,modules/rank-eval/src/main/java/org/elasticsearch/index/rankeval/MeanReciprocalRank.java,0
Atlasdb,/home/gzhao/performance_bug_prediction/github_data_collection/projects/atlasdb/lock-api-objects/src/main/java/com/palantir/lock/v2/LeadershipId.java,lock-api-objects/src/main/java/com/palantir/lock/v2/LeadershipId.java,0
React-native,/home/gzhao/performance_bug_prediction/github_data_collection/projects/react-native/ReactAndroid/src/main/java/com/facebook/react/ReactAndroidHWInputDeviceHelper.java,ReactAndroid/src/main/java/com/facebook/react/ReactAndroidHWInputDeviceHelper.java,0
Openl-tablets,/home/gzhao/performance_bug_prediction/github_data_collection/projects/openl-tablets/DEV/org.openl.rules/src/org/openl/rules/cmatch/algorithm/ScoreAlgorithmCompiler.java,DEV/org.openl.rules/src/org/openl/rules/cmatch/algorithm/ScoreAlgorithmCompiler.java,0
Bazel,/home/gzhao/performance_bug_prediction/github_data_collection/projects/bazel/src/main/java/com/google/devtools/build/lib/rules/cpp/CcCompilationOutputs.java,src/main/java/com/google/devtools/build/lib/rules/cpp/CcCompilationOutputs.java,0
Bisq,/home/gzhao/performance_bug_prediction/github_data_collection/projects/bisq/assets/src/main/java/bisq/asset/coins/MobitGlobal.java,assets/src/main/java/bisq/asset/coins/MobitGlobal.java,0
Elasticsearch,/home/gzhao/performance_bug_prediction/github_data_collection/projects/elasticsearch/server/src/main/java/org/elasticsearch/action/admin/cluster/snapshots/delete/DeleteSnapshotRequestBuilder.java,server/src/main/java/org/elasticsearch/action/admin/cluster/snapshots/delete/DeleteSnapshotRequestBuilder.java,0
Hazelcast,/home/gzhao/performance_bug_prediction/github_data_collection/projects/hazelcast/hazelcast/src/main/java/com/hazelcast/internal/management/events/AbstractWanEventBase.java,hazelcast/src/main/java/com/hazelcast/internal/management/events/AbstractWanEventBase.java,0
Webofneeds,/home/gzhao/performance_bug_prediction/github_data_collection/projects/webofneeds/webofneeds/won-core/src/main/java/won/db/FlywayWrapper.java,webofneeds/won-core/src/main/java/won/db/FlywayWrapper.java,0
Matsim-libs,/home/gzhao/performance_bug_prediction/github_data_collection/projects/matsim-libs/contribs/vsp/src/main/java/playground/vsp/andreas/utils/ana/plans2gexf/GridNode.java,contribs/vsp/src/main/java/playground/vsp/andreas/utils/ana/plans2gexf/GridNode.java,0
Openl-tablets,/home/gzhao/performance_bug_prediction/github_data_collection/projects/openl-tablets/DEV/org.openl.core/src/org/openl/binding/IBindingContext.java,DEV/org.openl.core/src/org/openl/binding/IBindingContext.java,0
Mica2,/home/gzhao/performance_bug_prediction/github_data_collection/projects/mica2/mica-rest/src/main/java/org/obiba/mica/access/rest/DataAccessFeasibilityNotEnabledMapper.java,mica-rest/src/main/java/org/obiba/mica/access/rest/DataAccessFeasibilityNotEnabledMapper.java,0
Stratosphere,/home/gzhao/performance_bug_prediction/github_data_collection/projects/stratosphere/stratosphere-core/src/main/java/eu/stratosphere/api/common/operators/Order.java,stratosphere-core/src/main/java/eu/stratosphere/api/common/operators/Order.java,0
Bazel,/home/gzhao/performance_bug_prediction/github_data_collection/projects/bazel/src/tools/android/java/com/google/devtools/build/android/ziputils/DirectoryEntry.java,src/tools/android/java/com/google/devtools/build/android/ziputils/DirectoryEntry.java,0
BoofCV,/home/gzhao/performance_bug_prediction/github_data_collection/projects/BoofCV/applications/src/main/java/boofcv/app/qrcode/CreateQrCodeGui.java,applications/src/main/java/boofcv/app/qrcode/CreateQrCodeGui.java,0
Crate,/home/gzhao/performance_bug_prediction/github_data_collection/projects/crate/server/src/main/java/org/elasticsearch/common/lucene/store/FilterIndexOutput.java,server/src/main/java/org/elasticsearch/common/lucene/store/FilterIndexOutput.java,0
Structr,/home/gzhao/performance_bug_prediction/github_data_collection/projects/structr/structr-ui/src/main/java/org/structr/web/function/LogEventFunction.java,structr-ui/src/main/java/org/structr/web/function/LogEventFunction.java,0
Matsim-libs,/home/gzhao/performance_bug_prediction/github_data_collection/projects/matsim-libs/matsim/src/main/java/org/matsim/core/scoring/PersonExperiencedActivity.java,matsim/src/main/java/org/matsim/core/scoring/PersonExperiencedActivity.java,0
Alluxio,/home/gzhao/performance_bug_prediction/github_data_collection/projects/alluxio/shell/src/main/java/alluxio/cli/fsadmin/command/ReportCommand.java,shell/src/main/java/alluxio/cli/fsadmin/command/ReportCommand.java,0
Openolat,/home/gzhao/performance_bug_prediction/github_data_collection/projects/openolat/src/main/java/org/olat/modules/forms/manager/EvaluationFormSessionDAO.java,/src/main/java/org/olat/modules/forms/manager/EvaluationFormSessionDAO.java,0
Spring-integration,/home/gzhao/performance_bug_prediction/github_data_collection/projects/spring-integration/spring-integration-groovy/src/main/java/org/springframework/integration/groovy/BindingOverwriteGroovyObjectCustomizerDecorator.java,spring-integration-groovy/src/main/java/org/springframework/integration/groovy/BindingOverwriteGroovyObjectCustomizerDecorator.java,0
Openolat,/home/gzhao/performance_bug_prediction/github_data_collection/projects/openolat/src/main/java/org/olat/course/nodes/cl/ui/wizard/GeneratorData.java,/src/main/java/org/olat/course/nodes/cl/ui/wizard/GeneratorData.java,0
Hapi-fhir,/home/gzhao/performance_bug_prediction/github_data_collection/projects/hapi-fhir/hapi-fhir-client/src/main/java/ca/uhn/fhir/rest/client/method/SummaryEnumParameter.java,hapi-fhir-client/src/main/java/ca/uhn/fhir/rest/client/method/SummaryEnumParameter.java,0
Hapi-fhir,/home/gzhao/performance_bug_prediction/github_data_collection/projects/hapi-fhir/hapi-fhir-jpaserver-model/src/main/java/ca/uhn/fhir/jpa/model/entity/TagTypeEnum.java,hapi-fhir-jpaserver-model/src/main/java/ca/uhn/fhir/jpa/model/entity/TagTypeEnum.java,0
Structr,/home/gzhao/performance_bug_prediction/github_data_collection/projects/structr/structr-neo4j-bolt-driver/src/main/java/org/structr/bolt/AdvancedCypherQuery.java,structr-neo4j-bolt-driver/src/main/java/org/structr/bolt/AdvancedCypherQuery.java,1
Stratosphere,/home/gzhao/performance_bug_prediction/github_data_collection/projects/stratosphere/stratosphere-runtime/src/main/java/eu/stratosphere/pact/runtime/task/RegularPactTask.java,stratosphere-runtime/src/main/java/eu/stratosphere/pact/runtime/task/RegularPactTask.java,0
Gradle,/home/gzhao/performance_bug_prediction/github_data_collection/projects/gradle/subprojects/maven/src/main/java/org/gradle/api/publish/maven/MavenPomCiManagement.java,subprojects/maven/src/main/java/org/gradle/api/publish/maven/MavenPomCiManagement.java,0
Snow-owl,/home/gzhao/performance_bug_prediction/github_data_collection/projects/snow-owl/core/com.b2international.snowowl.core.rest/src/com/b2international/snowowl/core/rest/util/AntPathWildcardMatcher.java,core/com.b2international.snowowl.core.rest/src/com/b2international/snowowl/core/rest/util/AntPathWildcardMatcher.java,0
Openl-tablets,/home/gzhao/performance_bug_prediction/github_data_collection/projects/openl-tablets/DEV/org.openl.rules.constrainer/src/org/openl/ie/constrainer/GoalOr.java,DEV/org.openl.rules.constrainer/src/org/openl/ie/constrainer/GoalOr.java,0
Vespa,/home/gzhao/performance_bug_prediction/github_data_collection/projects/vespa/config-model/src/main/java/com/yahoo/searchdefinition/processing/CreatePositionZCurve.java,config-model/src/main/java/com/yahoo/searchdefinition/processing/CreatePositionZCurve.java,0
CodenameOne,/home/gzhao/performance_bug_prediction/github_data_collection/projects/CodenameOne/vm/JavaAPI/src/java/lang/StringToReal.java,vm/JavaAPI/src/java/lang/StringToReal.java,0
Bazel,/home/gzhao/performance_bug_prediction/github_data_collection/projects/bazel/src/main/java/com/google/devtools/build/lib/rules/repository/WorkspaceConfiguredTargetFactory.java,src/main/java/com/google/devtools/build/lib/rules/repository/WorkspaceConfiguredTargetFactory.java,0
Elasticsearch,/home/gzhao/performance_bug_prediction/github_data_collection/projects/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/authc/AuthenticationResult.java,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/authc/AuthenticationResult.java,0
Dbeaver,/home/gzhao/performance_bug_prediction/github_data_collection/projects/dbeaver/plugins/org.jkiss.dbeaver.ext.db2/src/org/jkiss/dbeaver/ext/db2/manager/DB2StorageGroupManager.java,plugins/org.jkiss.dbeaver.ext.db2/src/org/jkiss/dbeaver/ext/db2/manager/DB2StorageGroupManager.java,0
Bisq,/home/gzhao/performance_bug_prediction/github_data_collection/projects/bisq/core/src/main/java/bisq/core/payment/payload/PaymentAccountPayload.java,core/src/main/java/bisq/core/payment/payload/PaymentAccountPayload.java,0
Dbeaver,/home/gzhao/performance_bug_prediction/github_data_collection/projects/dbeaver/plugins/org.jkiss.dbeaver.ui.editors.data/src/org/jkiss/dbeaver/ui/data/editors/BooleanPanelEditor.java,plugins/org.jkiss.dbeaver.ui.editors.data/src/org/jkiss/dbeaver/ui/data/editors/BooleanPanelEditor.java,0
Mica2,/home/gzhao/performance_bug_prediction/github_data_collection/projects/mica2/mica-rest/src/main/java/org/obiba/mica/dataset/rest/entity/rql/RQLFieldReferences.java,mica-rest/src/main/java/org/obiba/mica/dataset/rest/entity/rql/RQLFieldReferences.java,0
Openolat,/home/gzhao/performance_bug_prediction/github_data_collection/projects/openolat/src/main/java/org/olat/gui/demo/guidemo/GuiDemoCalloutWindowController.java,/src/main/java/org/olat/gui/demo/guidemo/GuiDemoCalloutWindowController.java,0
Spring-framework,/home/gzhao/performance_bug_prediction/github_data_collection/projects/spring-framework/spring-messaging/src/main/java/org/springframework/messaging/simp/stomp/StompHeaders.java,spring-messaging/src/main/java/org/springframework/messaging/simp/stomp/StompHeaders.java,0
Vespa,/home/gzhao/performance_bug_prediction/github_data_collection/projects/vespa/config-model/src/main/java/com/yahoo/searchdefinition/fieldoperation/IndexingRewriteOperation.java,config-model/src/main/java/com/yahoo/searchdefinition/fieldoperation/IndexingRewriteOperation.java,0
Spring-framework,/home/gzhao/performance_bug_prediction/github_data_collection/projects/spring-framework/spring-jdbc/src/main/java/org/springframework/jdbc/config/SortedResourcesFactoryBean.java,spring-jdbc/src/main/java/org/springframework/jdbc/config/SortedResourcesFactoryBean.java,0
Ihmc-open-robotics-software,/home/gzhao/performance_bug_prediction/github_data_collection/projects/ihmc-open-robotics-software/ihmc-interfaces/src/main/generated-java/controller_msgs/msg/dds/WholeBodyTrajectoryToolboxConfigurationMessage.java,ihmc-interfaces/src/main/generated-java/controller_msgs/msg/dds/WholeBodyTrajectoryToolboxConfigurationMessage.java,0
Alluxio,/home/gzhao/performance_bug_prediction/github_data_collection/projects/alluxio/underfs/swift/src/main/java/alluxio/underfs/swift/SwiftUnderFileSystem.java,underfs/swift/src/main/java/alluxio/underfs/swift/SwiftUnderFileSystem.java,0
Presto,/home/gzhao/performance_bug_prediction/github_data_collection/projects/presto/presto-parser/src/main/java/com/facebook/presto/sql/tree/ResetSession.java,presto-parser/src/main/java/com/facebook/presto/sql/tree/ResetSession.java,0
Vespa,/home/gzhao/performance_bug_prediction/github_data_collection/projects/vespa/container-search/src/main/java/com/yahoo/prelude/query/SegmentItem.java,container-search/src/main/java/com/yahoo/prelude/query/SegmentItem.java,0
BoofCV,/home/gzhao/performance_bug_prediction/github_data_collection/projects/BoofCV/integration/boofcv-javacv/src/main/java/boofcv/javacv/ConvertIplImage.java,integration/boofcv-javacv/src/main/java/boofcv/javacv/ConvertIplImage.java,0
Dcache,/home/gzhao/performance_bug_prediction/github_data_collection/projects/dcache/modules/dcache-frontend/src/main/java/org/dcache/restful/services/cells/CellInfoService.java,modules/dcache-frontend/src/main/java/org/dcache/restful/services/cells/CellInfoService.java,0
Elasticsearch,/home/gzhao/performance_bug_prediction/github_data_collection/projects/elasticsearch/x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/user/User.java,x-pack/plugin/core/src/main/java/org/elasticsearch/xpack/core/security/user/User.java,0
Gradle,/home/gzhao/performance_bug_prediction/github_data_collection/projects/gradle/subprojects/language-native/src/main/java/org/gradle/language/nativeplatform/internal/incremental/sourceparser/IncludeWithMacroFunctionCallExpression.java,subprojects/language-native/src/main/java/org/gradle/language/nativeplatform/internal/incremental/sourceparser/IncludeWithMacroFunctionCallExpression.java,0
Spring-framework,/home/gzhao/performance_bug_prediction/github_data_collection/projects/spring-framework/spring-web/src/main/java/org/springframework/http/client/ClientHttpRequestExecution.java,spring-web/src/main/java/org/springframework/http/client/ClientHttpRequestExecution.java,0
